Churned,Age,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Mobile_App_Usage,Social_Media_Engagement_Score,Email_Open_Rate,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Cart_Abandonment_Rate,Wishlist_Items,Discount_Usage_Rate,Returns_Rate,Customer_Service_Calls,Product_Reviews_Written,Payment_Method_Diversity,Credit_Balance
0,52.0,2.7,18.0,30.1,11.4,31.1,20.8,43.3,18.0,99.71,47.0,54.8,8.0,26.6,2.7,6.0,7.0,2.0,2468.0
0,42.0,2.5,36.0,47.5,12.8,35.4,78.9,43.1,37.7,82.94,28.0,31.8,8.0,12.96,16.4,2.0,4.0,2.0,3503.0
1,21.0,2.6,7.0,18.6,2.2,16.8,,10.9,6.0,113.56,9.0,71.0,3.0,19.9,4.2,5.0,1.0,,0.0
0,32.0,2.7,8.0,35.2,3.5,16.8,,21.1,9.0,155.11,106.0,55.3,4.0,40.3,6.6,4.0,4.0,2.0,
1,73.0,4.1,7.0,,6.1,13.9,,19.7,13.0,187.11,24.0,74.1,6.0,114.71999999999998,9.8,6.0,1.0,3.0,1725.0
0,,4.0,13.0,41.3,11.0,26.7,50.2,39.2,17.0,146.7,27.0,40.5,3.0,33.5,1.2,4.0,2.0,5.0,1969.0
0,66.0,1.1,16.0,31.2,6.5,16.5,22.8,3.6,11.0,122.73,21.0,42.7,,39.8,10.9,5.0,2.0,2.0,1946.0
0,54.0,2.3,0.0,20.4,,15.1,,9.5,5.0,120.05,14.0,47.9,3.0,11.2,13.2,4.0,3.0,1.0,2488.0
1,40.0,5.6,22.0,31.8,6.3,15.8,31.7,8.5,11.0,105.7,9.0,55.3,4.0,26.2,4.4,2.0,2.0,3.0,719.0
0,41.0,2.1,5.0,,2.6,9.1,11.8,11.4,8.0,146.52,11.0,80.8,4.0,51.6,2.3,2.0,1.0,3.0,137.0
1,37.0,3.4,3.0,14.9,4.4,10.4,0.0,0.7,7.0,132.83,78.0,80.9,1.0,45.8,1.9,7.0,1.0,2.0,
0,,2.1,8.0,34.0,5.9,22.6,14.2,,16.900000000000002,108.1,4.0,69.6,4.0,57.35999999999999,2.7,9.0,1.0,2.0,2198.0
0,38.0,2.3,15.0,26.9,10.1,18.4,13.9,40.8,11.0,177.12,11.0,50.2,4.0,52.7,1.3,5.0,3.0,3.0,
0,52.0,4.5,21.0,33.3,13.9,24.9,16.4,54.2,17.0,117.57,71.0,47.2,10.0,57.7,7.2,4.0,2.0,1.0,3027.0
0,30.0,1.4,11.0,28.0,7.0,18.4,6.1,1.5,11.7,153.86,23.0,59.3,5.0,50.64,1.5,9.0,4.0,2.0,1679.0
1,42.0,4.3,3.0,8.5,1.8,1.5,0.0,0.0,7.0,99.1,2.0,78.5,0.0,53.1,1.2,9.0,0.0,2.0,0.0
1,48.0,3.1,2.0,15.9,6.3,7.8,11.6,15.9,8.0,83.25,67.0,74.8,3.0,58.0,1.8,12.0,1.0,4.0,1858.0
0,27.0,3.0,5.0,36.9,12.5,24.6,,16.8,16.0,62.92,27.0,44.1,5.0,59.2,1.1,3.0,3.0,,1982.0
0,,4.7,7.0,33.6,10.7,22.4,17.4,26.8,9.0,54.82,11.0,49.7,6.0,55.1,2.0,2.0,1.0,5.0,1955.0
1,25.0,0.5,0.0,12.4,6.4,6.5,,6.0,2.0,132.29,,64.6,1.0,9.8,11.2,7.0,1.0,4.0,163.0
0,28.0,0.6,7.0,28.7,7.9,22.2,11.0,15.8,11.0,98.48,3.0,48.5,5.0,69.9,0.8,2.0,7.0,2.0,2201.0
0,22.0,1.8,3.0,20.2,8.5,12.1,0.0,22.4,5.2,162.44,5.0,64.0,0.0,62.88,12.0,4.0,1.0,1.0,
1,27.0,5.9,0.0,11.2,4.3,7.9,,0.0,4.0,118.52,13.0,56.2,2.0,46.9,17.1,11.0,0.0,3.0,725.0
0,,2.3,17.0,22.4,9.6,20.3,,11.2,18.2,99.14,78.0,62.6,,30.36,11.5,8.0,8.0,4.0,1859.0
0,,3.9,17.0,34.8,9.2,29.6,36.0,25.5,15.6,191.75,1.0,58.2,3.0,35.4,0.5,5.0,2.0,2.0,443.0
1,39.0,3.1,3.0,29.2,6.7,16.3,18.4,,13.0,159.33,58.0,35.2,3.0,99.6,3.0,12.0,3.0,1.0,1553.0
0,31.0,1.0,8.0,22.3,9.6,14.8,39.1,17.4,9.0,106.99,43.0,45.3,2.0,35.9,8.7,4.0,5.0,2.0,3799.0
0,52.0,3.5,5.0,10.4,6.6,16.1,17.3,7.4,8.0,92.33,19.0,74.5,2.0,47.7,0.6,4.0,2.0,1.0,2746.0
0,53.0,1.3,33.0,44.1,11.3,27.9,37.4,53.6,23.4,101.03,,25.1,6.0,50.76,9.5,8.0,8.0,2.0,3551.0
1,48.0,4.9,3.0,17.0,4.2,8.4,9.5,16.9,8.0,180.35,83.0,67.6,,,4.9,9.0,1.0,4.0,2566.0
0,41.0,2.8,1.0,23.5,4.3,10.8,0.0,19.1,7.0,183.88,2.0,65.6,3.0,32.3,5.7,11.0,1.0,2.0,1265.0
1,35.0,2.4,0.0,12.4,1.0,6.4,25.4,1.0,9.1,113.39,8.0,70.9,,25.92,,7.0,0.0,2.0,
1,23.0,2.1,0.0,16.7,10.5,13.4,0.0,7.2,4.0,145.14,5.0,82.0,1.0,26.4,3.0,7.0,1.0,2.0,1937.0
1,61.0,0.9,13.0,,11.0,33.4,48.6,27.4,13.0,32.55,2.0,64.2,5.0,85.32,13.1,8.0,3.0,3.0,391.0
0,28.0,4.4,16.0,37.2,11.1,32.1,44.8,31.8,30.0,119.3,65.0,55.3,10.0,54.8,12.6,4.0,6.0,2.0,3168.0
0,45.0,3.5,27.0,48.3,19.6,33.3,61.5,49.0,26.0,298.94,25.0,16.3,10.0,53.64,7.2,2.0,4.0,1.0,
0,50.0,2.4,23.0,29.3,13.5,26.7,49.2,26.9,17.0,191.46,8.0,49.1,11.0,20.3,,1.0,3.0,3.0,3645.0
1,31.0,2.3,17.0,31.5,7.7,24.9,22.0,21.0,13.0,78.6,37.0,45.7,5.0,66.3,8.5,5.0,8.0,3.0,3633.0
0,50.0,0.2,2.0,11.6,6.9,16.0,32.8,,10.0,83.4,84.0,81.9,0.0,,1.2,5.0,2.0,1.0,
0,,1.3,6.0,30.3,3.5,,43.2,16.6,7.0,111.46,6.0,65.4,4.0,14.0,25.1,4.0,2.0,3.0,1421.0
0,58.0,2.1,21.0,26.0,7.2,14.6,9.7,16.5,10.4,105.36,53.0,73.9,6.0,14.04,1.6,6.0,3.0,1.0,1021.0
0,32.0,1.8,19.0,34.7,13.7,29.5,40.7,38.8,15.0,122.54,,49.8,,16.0,,4.0,3.0,1.0,2002.0
1,22.0,7.2,11.0,20.2,7.4,19.2,34.5,26.0,15.0,99.23,24.0,51.6,3.0,29.0,9.1,3.0,1.0,2.0,2306.0
1,31.0,3.7,1.0,9.2,4.2,,0.0,11.1,2.0,115.81,36.0,67.3,0.0,63.9,3.7,5.0,0.0,3.0,1576.0
0,40.0,10.0,10.0,30.4,8.0,32.1,28.0,34.6,11.0,78.84,,60.4,4.0,47.6,6.7,9.0,1.0,4.0,1024.0
0,38.0,2.2,11.0,27.5,,17.4,5.4,32.0,16.900000000000002,194.97,26.0,71.9,3.0,33.0,7.7,2.0,2.0,1.0,3134.0
0,,4.5,11.0,22.0,2.2,12.6,26.4,14.8,10.0,135.04,4.0,70.9,0.0,,2.5,8.0,0.0,1.0,3267.0
1,18.0,0.9,12.0,33.9,,30.5,57.9,51.4,19.0,65.16,6.0,43.5,12.0,2.2,,3.0,4.0,3.0,1189.0
0,43.0,3.1,12.0,24.7,10.4,,48.9,23.6,10.0,137.0,26.0,54.1,4.0,16.7,,5.0,3.0,3.0,995.0
0,61.0,1.4,16.0,32.0,9.4,17.2,39.5,21.0,13.0,107.74,8.0,45.4,10.0,61.4,,6.0,5.0,5.0,2262.0
1,43.0,1.8,11.0,16.4,6.4,16.7,0.1,9.3,7.0,159.05,76.0,66.1,2.0,,11.7,9.0,3.0,2.0,760.0
0,45.0,4.4,6.0,24.9,10.8,17.0,17.9,17.9,15.0,124.64,49.0,40.5,2.0,29.9,13.5,5.0,0.0,2.0,3231.0
0,,4.1,9.0,42.3,7.9,24.2,11.9,23.8,15.0,103.01,9.0,50.5,4.0,20.7,1.9,2.0,4.0,4.0,2523.0
0,42.0,2.9,10.0,21.2,12.1,20.2,30.7,26.9,14.3,88.57,6.0,74.0,2.0,40.92,,8.0,3.0,3.0,4158.0
0,49.0,1.5,8.0,21.2,6.4,14.6,20.3,11.8,11.0,61.37,19.0,57.4,3.0,19.7,15.2,8.0,1.0,2.0,1069.0
0,42.0,3.5,9.0,20.4,2.9,12.4,,,12.0,126.33,29.0,55.8,2.0,53.5,,4.0,0.0,3.0,673.0
1,34.0,0.5,19.0,25.8,14.1,28.5,26.6,30.1,19.5,155.52,27.0,51.7,,73.92,,6.0,4.0,4.0,3462.0
0,28.0,4.8,20.0,45.6,,,46.2,37.8,22.1,171.17,134.0,29.9,,37.92,1.8,3.0,7.0,3.0,2646.0
1,,3.6,4.0,22.4,5.5,11.4,27.1,8.8,6.0,82.62,97.0,69.9,2.0,54.3,5.9,11.0,2.0,3.0,1295.0
1,41.0,1.3,14.0,34.1,9.6,20.1,28.6,22.4,13.0,198.17,,51.5,7.0,33.3,5.9,7.0,2.0,2.0,1859.0
1,34.0,2.7,16.0,39.4,8.8,21.6,42.8,9.5,22.0,138.43,1.0,68.1,8.0,6.9,6.8,8.0,1.0,,
1,41.0,1.0,0.0,,3.3,12.9,18.6,5.2,1.0,138.51,1.0,65.0,1.0,,12.5,13.0,0.0,,282.0
1,43.0,1.6,0.0,22.2,10.0,7.4,19.4,12.7,4.0,163.28,25.0,91.9,4.0,69.5,5.5,5.0,2.0,2.0,1021.0
1,47.0,2.4,19.0,30.7,7.9,21.2,33.0,38.6,13.0,138.74,4.0,54.8,6.0,20.1,3.8,7.0,4.0,1.0,4511.0
1,53.0,0.4,4.0,23.0,5.4,17.5,,9.2,6.0,81.89,34.0,73.6,1.0,33.1,13.3,6.0,2.0,3.0,1737.0
0,38.0,1.1,14.0,31.0,9.5,,54.8,19.5,12.0,192.29,0.0,65.9,2.0,34.9,1.1,7.0,6.0,4.0,
1,22.0,0.6,8.0,32.1,4.7,18.4,25.8,25.9,19.5,121.84,37.0,71.3,,17.28,6.3,6.0,4.0,2.0,1672.0
0,33.0,3.0,0.0,19.8,7.1,,15.2,26.7,10.4,89.58,10.0,58.0,1.0,36.0,8.9,8.0,1.0,3.0,665.0
0,38.0,6.1,9.0,23.6,3.5,4.7,8.6,4.2,6.0,79.79,25.0,65.1,1.0,25.7,0.9,10.0,1.0,1.0,633.0
1,18.0,2.2,22.0,40.4,21.5,31.6,36.6,47.4,29.9,141.43,,38.5,11.0,47.76,,6.0,7.0,3.0,3100.0
0,54.0,7.6,20.0,43.4,15.7,,,47.6,26.0,198.82,57.0,37.3,12.0,97.6,6.0,4.0,4.0,3.0,3902.0
0,39.0,1.2,20.0,35.9,15.8,30.1,,21.4,23.0,153.33,30.0,49.0,11.0,7.3,6.2,2.0,,,2959.0
1,42.0,0.7,6.0,25.6,9.1,20.8,19.3,20.4,12.0,215.89,6.0,38.7,,46.7,2.8,6.0,4.0,2.0,0.0
0,54.0,2.0,17.0,33.8,14.4,29.8,28.3,27.7,24.0,86.95,13.0,33.7,,50.1,5.9,4.0,8.0,1.0,5058.0
0,30.0,8.9,20.0,42.1,14.4,21.6,68.0,20.2,17.0,145.92,41.0,40.7,6.0,56.6,1.1,2.0,4.0,4.0,4347.0
1,44.0,2.0,0.0,18.7,6.1,12.5,25.9,2.8,14.3,131.27,118.0,69.3,2.0,84.6,3.0,12.0,1.0,,2673.0
0,36.0,5.1,21.0,29.4,,24.3,43.7,20.1,15.0,224.63,22.0,65.1,4.0,22.8,6.0,3.0,3.0,4.0,1824.0
0,35.0,5.0,8.0,22.6,7.2,11.9,0.0,,8.0,127.48,6.0,51.6,5.0,32.6,,5.0,,2.0,1879.0
0,,2.8,21.0,42.2,12.2,36.8,35.5,23.9,17.0,98.38,6.0,49.0,2.0,64.9,4.2,4.0,6.0,2.0,2521.0
0,57.0,5.4,18.0,33.0,11.4,28.7,57.0,7.6,14.0,94.67,21.0,39.4,5.0,74.9,2.6,4.0,3.0,4.0,0.0
0,33.0,1.0,8.0,18.8,9.1,17.2,15.7,,8.0,188.48,11.0,58.2,6.0,28.8,6.7,6.0,,1.0,1581.0
0,46.0,0.1,12.0,37.5,11.2,25.7,27.9,23.3,16.0,76.46,56.0,48.3,4.0,48.1,3.0,2.0,5.0,2.0,3329.0
1,18.0,2.2,9.0,25.1,5.0,19.7,24.1,3.9,5.0,102.68,1.0,75.7,1.0,36.7,6.0,6.0,1.0,1.0,1384.0
1,52.0,1.6,7.0,,1.8,9.8,39.8,0.0,19.5,114.45,7.0,90.6,3.0,,1.5,6.0,0.0,5.0,1230.0
0,50.0,2.1,19.0,37.0,11.5,24.1,56.8,37.5,14.0,91.53,21.0,49.5,6.0,25.7,4.8,5.0,5.0,3.0,3117.0
0,39.0,2.3,12.0,31.5,6.8,,22.9,6.8,12.0,208.91,23.0,49.8,3.0,,2.3,4.0,4.0,2.0,2753.0
0,35.0,1.0,6.0,13.0,6.7,19.7,26.4,0.0,6.5,152.02,7.0,62.1,1.0,62.75999999999999,2.4,7.0,0.0,,518.0
1,42.0,2.2,7.0,18.1,5.9,18.1,16.2,0.0,6.0,152.8,97.0,76.0,3.0,24.8,1.1,8.0,1.0,1.0,308.0
1,65.0,6.5,0.0,13.1,5.1,20.0,0.0,11.1,3.0,162.16,38.0,61.0,1.0,20.3,5.7,11.0,1.0,2.0,1087.0
1,18.0,1.1,12.0,28.1,6.9,12.2,20.7,10.2,14.0,57.73,64.0,57.8,4.0,33.7,16.5,12.0,1.0,3.0,2065.0
0,47.0,1.7,8.0,30.8,12.3,21.7,,12.7,15.0,111.75,7.0,47.8,1.0,61.9,3.2,0.0,1.0,2.0,3848.0
0,27.0,6.5,22.0,28.7,8.9,27.7,17.4,40.8,16.900000000000002,99.71,117.0,39.2,6.0,59.16,1.7,2.0,6.0,2.0,3819.0
0,37.0,4.7,19.0,22.0,8.4,19.0,3.9,17.2,10.0,69.91,35.0,60.6,2.0,32.2,15.7,7.0,6.0,2.0,369.0
0,35.0,1.3,6.0,31.0,8.4,23.7,34.7,11.1,14.3,83.46,54.0,41.1,4.0,40.2,6.8,7.0,5.0,4.0,2132.0
0,32.0,5.1,6.0,19.7,3.5,11.5,20.1,22.5,10.0,113.73,0.0,67.4,1.0,33.5,21.1,6.0,0.0,2.0,2138.0
0,37.0,3.8,11.0,27.9,8.1,19.4,,26.6,13.0,132.07,19.0,59.1,3.0,22.5,2.5,5.0,1.0,1.0,2609.0
0,24.0,1.9,8.0,27.2,10.2,17.4,18.6,7.2,6.0,101.7,18.0,76.1,7.0,53.6,3.7,8.0,2.0,3.0,2897.0
1,50.0,5.2,3.0,13.1,1.0,,,4.2,2.0,128.16,25.0,67.2,0.0,32.0,8.0,8.0,0.0,3.0,898.0
0,18.0,3.1,10.0,20.9,6.8,8.2,0.0,0.7,10.0,147.82,35.0,68.7,1.0,54.1,3.0,11.0,2.0,3.0,886.0
0,44.0,1.9,15.0,36.2,7.8,12.9,27.3,20.5,16.900000000000002,179.76,46.0,60.6,9.0,40.08,2.7,5.0,1.0,2.0,2455.0
0,34.0,2.6,0.0,10.4,3.1,,24.6,19.0,5.0,113.71,4.0,72.1,0.0,,8.3,6.0,1.0,3.0,2086.0
1,23.0,1.5,0.0,14.6,1.0,9.8,6.3,0.0,4.0,93.57,28.0,80.9,0.0,45.0,14.6,3.0,1.0,4.0,0.0
0,40.0,3.5,7.0,22.0,8.4,9.0,5.8,,23.0,94.82,52.0,69.0,0.0,31.2,1.6,3.0,1.0,2.0,1828.0
0,19.0,0.3,20.0,35.1,12.2,21.5,39.2,36.0,18.0,88.33,4.0,41.6,5.0,46.6,1.9,3.0,4.0,3.0,1306.0
0,38.0,6.9,13.0,,5.7,17.7,24.8,0.0,11.0,58.98,0.0,63.1,1.0,32.5,2.8,3.0,0.0,1.0,1573.0
1,20.0,4.4,14.0,37.6,12.2,14.0,43.8,17.8,14.3,185.82,10.0,58.0,5.0,38.4,16.8,9.0,7.0,1.0,2107.0
0,43.0,3.8,23.0,40.9,14.7,28.7,41.2,36.2,18.0,108.06,28.0,30.7,9.0,,4.8,2.0,4.0,3.0,1751.0
0,26.0,0.3,0.0,10.7,4.5,5.6,16.7,19.0,2.0,79.95,2.0,75.9,0.0,16.5,3.0,10.0,0.0,1.0,399.0
0,32.0,1.4,9.0,13.7,7.8,16.8,27.8,26.7,13.0,138.8,7.0,61.9,1.0,26.1,9.1,6.0,2.0,2.0,824.0
0,41.0,4.5,12.0,17.7,9.7,8.6,10.8,6.8,7.0,204.97,6.0,80.7,4.0,44.1,11.5,4.0,,2.0,2084.0
1,28.0,4.2,7.0,12.3,6.2,,5.8,18.4,3.0,63.41,32.0,95.9,,49.9,17.0,6.0,0.0,3.0,0.0
0,37.0,2.4,35.0,55.3,13.8,47.8,79.8,49.4,22.0,109.68,26.0,13.8,,62.0,6.6,3.0,9.0,5.0,4909.0
1,19.0,0.4,1.0,15.9,10.3,,4.9,4.7,4.0,95.81,17.0,68.5,1.0,37.2,12.3,6.0,2.0,2.0,290.0
0,45.0,3.5,17.0,40.8,12.4,15.1,14.4,25.9,11.0,124.53,32.0,42.8,3.0,63.6,4.9,8.0,7.0,5.0,
0,59.0,0.3,14.0,,9.7,,,26.1,12.0,178.79,50.0,62.0,3.0,39.8,4.4,5.0,5.0,3.0,3589.0
0,71.0,5.2,5.0,19.3,5.3,20.1,9.1,15.6,5.0,92.68,,42.6,,79.6,3.0,4.0,1.0,2.0,676.0
0,39.0,1.8,5.0,25.0,5.7,16.9,33.5,14.8,13.0,109.32,14.0,56.4,,50.9,6.2,5.0,3.0,4.0,3024.0
1,47.0,1.1,14.0,24.4,10.7,20.8,26.6,8.9,19.0,80.52,5.0,55.5,7.0,31.3,9.1,5.0,3.0,2.0,
0,18.0,0.3,21.0,30.7,15.3,22.6,63.8,47.5,17.0,125.2,49.0,46.4,12.0,41.0,3.2,5.0,2.0,5.0,4935.0
1,56.0,0.8,2.0,14.5,3.9,13.7,32.0,,7.0,55.25,21.0,73.6,1.0,30.4,,9.0,0.0,1.0,2052.0
0,47.0,5.5,18.0,23.1,11.4,,11.3,27.0,7.0,159.99,113.0,55.4,,59.3,8.9,4.0,1.0,3.0,870.0
0,32.0,3.3,10.0,15.2,6.5,12.8,8.2,6.6,6.0,166.7,53.0,45.5,2.0,60.9,,6.0,0.0,4.0,453.0
0,52.0,0.5,9.0,20.1,7.0,17.7,7.4,0.0,7.0,131.09,29.0,61.6,6.0,,,3.0,0.0,2.0,1631.0
1,34.0,2.2,16.0,22.3,,24.8,40.0,9.1,6.0,72.2,28.0,69.3,4.0,42.2,22.8,11.0,,3.0,1748.0
0,32.0,6.8,10.0,36.0,10.6,24.2,65.5,39.1,13.0,88.87,,38.0,5.0,50.3,9.9,2.0,,1.0,4476.0
0,43.0,2.5,9.0,16.0,5.8,,20.6,14.0,11.0,115.95,35.0,62.2,2.0,65.2,5.2,5.0,0.0,3.0,249.0
0,25.0,2.8,6.0,16.9,5.2,7.0,0.0,6.0,5.0,99.21,18.0,64.3,,42.0,,5.0,1.0,3.0,2099.0
0,50.0,6.4,7.0,27.5,5.6,17.4,49.7,21.0,13.0,73.53,84.0,45.6,3.0,55.08,0.7,5.0,3.0,2.0,2797.0
1,25.0,3.1,2.0,9.4,4.5,8.0,0.0,8.2,3.0,104.7,97.0,60.1,0.0,40.2,6.3,6.0,1.0,2.0,642.0
1,25.0,2.7,6.0,21.0,6.0,6.5,45.9,0.0,9.0,116.93,48.0,72.4,,20.8,0.6,4.0,1.0,5.0,467.0
1,27.0,4.8,2.0,8.9,6.9,11.4,14.0,28.6,8.0,84.34,99.0,72.3,4.0,13.3,7.9,7.0,2.0,2.0,0.0
0,47.0,3.7,2.0,33.5,1.9,11.9,7.9,22.4,6.5,110.9,1.0,63.4,4.0,51.12,1.9,5.0,0.0,1.0,837.0
0,30.0,3.7,4.0,,4.2,10.2,30.2,6.5,13.0,103.9,13.0,66.8,4.0,92.28,0.6,3.0,1.0,2.0,1541.0
1,21.0,2.4,7.0,13.4,4.5,7.4,16.1,0.0,8.0,88.69,68.0,77.4,2.0,30.5,14.5,9.0,1.0,4.0,
1,30.0,5.8,0.0,17.4,7.0,,0.0,9.0,3.0,147.03,0.0,79.5,0.0,51.8,,4.0,0.0,2.0,0.0
0,37.0,1.0,7.0,20.2,7.0,18.9,25.7,2.6,7.0,103.25,4.0,69.6,1.0,28.3,9.7,7.0,1.0,,0.0
1,23.0,1.5,3.0,20.8,3.8,1.3,24.9,0.0,4.0,195.62,3.0,63.0,,28.3,1.6,9.0,0.0,1.0,1076.0
1,24.0,0.6,17.0,,8.8,22.6,13.2,10.6,7.0,202.23,36.0,67.3,4.0,25.5,8.3,6.0,1.0,2.0,
1,63.0,1.3,13.0,8.1,3.1,8.5,24.8,2.2,8.0,147.63,110.0,71.5,2.0,66.0,2.3,2.0,2.0,2.0,2103.0
1,27.0,1.0,28.0,33.3,9.8,,29.2,25.2,18.0,100.6,29.0,55.2,9.0,32.2,10.9,6.0,10.0,1.0,2984.0
1,34.0,2.2,16.0,31.0,11.7,30.5,55.5,11.2,12.0,172.61,15.0,61.3,4.0,32.3,7.1,10.0,1.0,2.0,3049.0
0,33.0,3.0,6.0,,5.5,12.8,19.9,16.4,12.0,126.67,28.0,66.9,2.0,32.6,,6.0,3.0,5.0,1660.0
1,32.0,7.7,1.0,18.1,4.0,15.3,4.2,0.0,6.5,88.07,1.0,81.9,1.0,92.16,3.6,5.0,2.0,,0.0
0,45.0,1.9,9.0,40.6,9.9,18.5,13.1,25.0,14.0,181.55,41.0,44.2,4.0,52.7,,4.0,4.0,2.0,1107.0
0,49.0,0.8,38.0,43.5,16.3,26.8,37.3,39.0,19.5,121.37,21.0,33.8,7.0,50.4,8.0,8.0,3.0,2.0,1602.0
1,34.0,4.7,6.0,33.1,7.6,26.4,32.3,16.2,31.0,73.88,50.0,35.4,1.0,52.5,11.5,6.0,3.0,1.0,2957.0
0,23.0,1.8,14.0,30.7,6.9,15.3,,5.4,9.0,115.31,25.0,55.8,4.0,48.8,1.4,8.0,4.0,1.0,1677.0
1,53.0,1.5,9.0,23.3,8.1,12.3,11.9,0.0,6.0,67.35,24.0,68.4,3.0,39.0,1.5,8.0,1.0,5.0,
1,36.0,2.5,3.0,,4.0,9.1,0.0,0.0,3.0,84.52,61.0,74.9,0.0,46.2,15.6,3.0,1.0,3.0,283.0
0,58.0,1.4,14.0,30.8,12.0,17.3,37.8,28.8,21.0,98.27,37.0,56.7,,43.0,4.1,3.0,1.0,2.0,3388.0
0,18.0,1.4,7.0,10.8,5.6,8.3,0.0,6.0,7.800000000000001,182.58,39.0,65.8,3.0,51.6,5.5,10.0,1.0,5.0,977.0
1,40.0,7.5,0.0,10.6,4.5,8.9,0.0,0.0,2.0,98.16,11.0,79.6,0.0,63.6,3.6,4.0,0.0,5.0,1346.0
0,61.0,6.0,12.0,14.4,11.8,11.8,0.0,8.1,6.0,149.5,12.0,59.6,,57.8,8.9,9.0,3.0,4.0,2148.0
1,33.0,0.7,24.0,36.5,15.0,34.2,38.5,22.9,22.1,123.73,,34.9,2.0,45.24,9.7,6.0,3.0,4.0,
0,35.0,4.1,31.0,50.8,15.2,40.0,26.7,50.9,26.0,176.43,3.0,28.1,10.0,37.0,10.4,1.0,7.0,3.0,6149.0
0,,1.0,29.0,44.2,11.5,29.5,,6.9,15.0,98.72,,31.1,,63.1,7.6,4.0,4.0,2.0,2825.0
0,,2.8,17.0,39.2,8.1,21.5,31.1,25.2,20.8,88.93,12.0,77.1,4.0,74.88,8.5,8.0,7.0,1.0,2565.0
0,,3.0,18.0,34.4,10.4,30.5,77.1,50.3,16.0,120.76,27.0,64.1,10.0,47.7,6.6,5.0,6.0,4.0,4431.0
0,33.0,6.4,15.0,,8.6,18.5,25.7,20.1,9.0,107.9,33.0,61.7,6.0,83.5,3.1,6.0,4.0,2.0,1005.0
1,30.0,0.4,1.0,17.8,4.1,4.3,12.5,18.8,7.0,138.83,10.0,72.3,2.0,64.6,,6.0,0.0,3.0,3366.0
1,52.0,1.4,8.0,28.6,9.2,12.1,13.8,0.0,14.3,146.26,15.0,50.3,3.0,24.12,5.2,7.0,0.0,3.0,2450.0
0,43.0,1.1,1.0,25.7,8.7,,20.6,26.8,10.0,54.51,52.0,56.8,2.0,25.7,19.4,3.0,,1.0,252.0
0,41.0,3.7,16.0,27.6,10.1,22.8,12.1,19.4,10.0,110.79,4.0,43.6,7.0,33.0,8.4,5.0,4.0,2.0,0.0
1,47.0,3.4,21.0,42.9,14.9,29.4,33.3,55.3,31.200000000000003,98.48,29.0,33.4,12.0,50.64,14.8,6.0,13.0,2.0,
0,34.0,2.2,25.0,48.8,16.6,34.7,69.6,43.4,23.0,86.98,1.0,45.9,,9.3,4.3,2.0,3.0,3.0,2650.0
0,28.0,2.9,34.0,47.9,19.5,42.1,,36.2,21.0,105.32,8.0,18.2,9.0,22.2,23.2,2.0,7.0,3.0,2843.0
1,30.0,1.5,2.0,17.4,5.2,17.5,7.3,9.7,10.0,207.0,38.0,72.8,3.0,22.3,12.8,8.0,1.0,3.0,352.0
0,38.0,3.4,10.0,30.5,,24.5,11.2,22.4,13.0,66.56,6.0,62.4,9.0,39.8,9.9,2.0,3.0,1.0,2329.0
0,25.0,2.8,20.0,43.2,12.5,33.8,46.9,27.3,26.0,193.0,43.0,28.2,7.0,43.92,14.1,3.0,5.0,2.0,3722.0
0,31.0,4.7,7.0,29.0,3.7,6.7,15.4,22.0,9.0,150.34,4.0,53.2,3.0,75.9,5.3,7.0,3.0,2.0,2002.0
0,31.0,0.6,4.0,,7.4,18.5,37.1,4.0,7.0,84.06,3.0,72.7,1.0,,3.8,8.0,3.0,2.0,1598.0
0,63.0,3.3,13.0,29.1,4.7,21.0,23.2,29.6,12.0,78.78,29.0,72.5,4.0,36.2,3.6,3.0,1.0,,1373.0
0,18.0,2.0,20.0,31.6,13.1,,35.9,40.5,12.0,89.3,,56.6,4.0,40.3,1.6,3.0,3.0,3.0,519.0
0,35.0,3.2,20.0,37.8,15.5,,38.5,29.3,16.900000000000002,76.37,36.0,47.8,7.0,55.440000000000005,1.5,2.0,5.0,2.0,2664.0
0,58.0,2.2,0.0,14.3,5.0,15.7,3.5,10.6,4.0,149.72,11.0,67.0,1.0,20.2,0.2,8.0,0.0,1.0,1619.0
0,39.0,2.0,12.0,24.7,9.2,20.8,23.7,27.7,10.4,145.92,8.0,58.2,,35.16,2.7,6.0,1.0,2.0,1950.0
1,47.0,1.8,33.0,59.0,21.9,39.2,,57.4,24.0,58.28,31.0,0.0,13.0,56.7,5.2,2.0,2.0,5.0,
0,39.0,2.3,25.0,27.9,9.2,26.6,50.3,32.6,13.0,53.77,26.0,63.8,12.0,20.0,3.9,4.0,7.0,2.0,3254.0
0,29.0,10.0,10.0,26.9,11.2,22.7,26.2,15.8,13.0,200.61,,55.5,6.0,6.8,,3.0,3.0,1.0,2105.0
0,18.0,1.7,12.0,23.8,9.6,21.0,35.0,35.5,14.0,45.89,60.0,64.8,7.0,38.1,,4.0,6.0,3.0,1781.0
0,,2.8,25.0,31.7,,26.5,23.3,13.8,13.0,163.6,24.0,66.4,8.0,43.2,1.6,5.0,2.0,3.0,3238.0
0,28.0,3.2,10.0,23.2,,11.9,14.0,27.3,7.0,143.74,,49.3,2.0,58.4,7.0,12.0,1.0,4.0,3250.0
